X_channel Y_channel II_channel timestamp
0.02675946 0.9974666281492499 0.0 0.0
0.02675937 0.9974468541797059 0.0 0.182
0.02675933 0.9975657360245545 0.0 0.362
0.02675887 0.9977632910002912 0.0 0.543
0.02675883 0.9978606285112577 0.0 0.723
0.02675984 0.9978015240605964 0.0 0.907
0.02675913 0.9976846835500045 0.0 1.092
0.02675862 0.9976452710730692 0.0 1.272
0.02675865 0.9978020125883018 0.0 1.454
0.02675917 0.9978604889236753 0.0 1.635
0.02675899 0.9979001846383849 0.0 1.815
0.02675951 0.9978016595346177 0.0 1.998
0.02675911 0.9976450699461412 0.0 2.181
0.02675363 0.9974492097747314 0.0 2.364
0.0267447 0.9974726855359388 0.0 2.547
0.0267419 0.9976323230180022 0.0 2.728
0.02672314 0.9978562130391948 0.0 2.909
0.02671987 0.9981136156624695 0.0 3.089
0.0266998 0.9981795583995554 0.0 3.273
0.02669597 0.9981241735196085 0.0 3.457
0.02667903 0.998131130331829 0.0 3.636
0.02667117 0.9981534269475818 0.0 3.817
0.02665928 0.9981771311749186 0.0 3.999
0.02664728 0.9980252985728852 0.0 4.181
0.02663854 0.9978513235052963 0.0 4.362
0.02662342 0.997799828848829 0.0 4.544
0.0266178 0.9977426999673137 0.0 4.725
0.02659969 0.9976708858431111 0.0 4.909
0.02659619 0.9976326981277199 0.0 5.092
0.02657683 0.997601020404398 0.0 5.27
0.02657208 0.9977218447555285 0.0 5.449
0.02655695 0.9979435175874679 0.0 5.635
0.02654818 0.998065994494471 0.0 5.814
0.02653534 0.9979722038949413 0.0 5.994
0.02652331 0.997957331034793 0.0 6.174
0.02651744 0.9979010457992995 0.0 6.356
0.0264994 0.9976328045501852 0.0 6.537
0.02649387 0.997615261561706 0.0 6.719
0.02647512 0.997781464187011 0.0 6.9
0.02647172 0.997743233618243 0.0 7.083
0.02645179 0.9977117891621431 0.0 7.266
0.02644645 0.9976545410968696 0.0 7.447
0.02642954 0.9978199917808841 0.0 7.629
0.0264216 0.9978826928558124 0.0 7.81
0.02640948 0.9979067403096479 0.0 7.992
0.02639687 0.9981083232623648 0.0 8.173
0.02638696 0.9983873118878491 0.0 8.355
0.02637226 0.9986888283202167 0.0 8.536
0.02636596 0.9988491872263513 0.0 8.719
0.02634767 0.9990927423116215 0.0 8.899
0.0263439 0.9991728063980458 0.0 9.079
0.02632627 0.998984387684565 0.0 9.262
0.0263193 0.9988089225413872 0.0 9.442
0.026304 0.9987953965127477 0.0 9.624
0.02629487 0.9987595196952841 0.0 9.805
0.02628534 0.9986073952345278 0.0 9.987
0.02627009 0.9986723637165046 0.0 10.168
0.02626037 0.9987736993986017 0.0 10.35
0.02624437 0.9987406454232026 0.0 10.53
0.02623969 0.9987821991934805 0.0 10.709
0.02622067 0.9986926741870628 0.0 10.89
0.02621554 0.9986757102819918 0.0 11.07
0.02619664 0.9986834778452449 0.0 11.252
0.02619012 0.9986068952948792 0.0 11.433
0.02617401 0.9985738844694168 0.0 11.613
0.02616467 0.9985777227021169 0.0 11.795
0.02615368 0.9987390318884838 0.0 11.976
0.02613934 0.9989621583434118 0.0 12.159
0.02613124 0.9989258562921225 0.0 12.341
0.02611371 0.9988339820169315 0.0 12.525
0.0261098 0.9989743026733007 0.0 12.706
0.0260901 0.9992969865324727 0.0 12.892
0.02608559 0.9994771888819618 0.0 13.077
0.0260647 0.9994065153830047 0.0 13.26
0.02605955 0.9994673403178057 0.0 13.44
0.0260481 0.9996486664540121 0.0 13.621
0.02603445 0.9996740990161377 0.0 13.803
0.0260215 0.9995803423366488 0.0 13.984
0.02600824 0.9995857973197675 0.0 14.165
0.02599949 0.9995893969830146 0.0 14.343
0.02598332 0.9995769751430404 0.0 14.529
0.02597693 0.9993633478130489 0.0 14.712
0.0259575 0.9991756422352543 0.0 14.892
0.0259535 0.9992350055483272 0.0 15.073
0.02593359 0.999224366916749 0.0 15.255
0.0259269 0.9992080436746756 0.0 15.432
0.025913 0.9993301896474261 0.0 15.614
0.02590123 0.9993548485679569 0.0 15.794
0.025889 0.9993004249308192 0.0 15.975
0.02587523 0.9992862703309607 0.0 16.162
0.02586895 0.9992888532253057 0.0 16.342
0.0258502 0.9993163832896604 0.0 16.528
0.02584408 0.9993585372149907 0.0 16.708
0.02582394 0.9994659139865102 0.0 16.889
0.02581946 0.9995073940668496 0.0 17.07
0.02579997 0.9995946869995429 0.0 17.249
0.02579288 0.9995976040292306 0.0 17.429
0.02577825 0.9994648909518489 0.0 17.612
0.02576687 0.9993506584672399 0.0 17.795
0.02575597 0.99949387561943 0.0 17.976
0.02574064 0.9995992783793058 0.0 18.156
0.02573374 0.9995822980518007 0.0 18.339
0.02571465 0.9996686868478502 0.0 18.522
0.02571016 0.9997084390802101 0.0 18.702
0.02568932 0.9997170145961751 0.0 18.884
0.02568447 0.9997190103587582 0.0 19.065
0.02566537 0.9996889646208081 0.0 19.249
0.02565792 0.9995936740378794 0.0 19.433
0.02564308 0.9995006799730782 0.0 19.61
0.02563157 0.9994459550826335 0.0 19.79
0.02561942 0.9994509535547653 0.0 19.976
0.02560511 0.9995163016600709 0.0 20.157
0.02559803 0.9998140426591576 0.0 20.34
0.02557963 1.0 0.0 20.52
0.02557495 0.9999424647500086 0.0 20.699
0.02555328 0.9996359868648039 0.0 20.875
0.02554906 0.9994799004225963 0.0 21.055
0.02552935 0.9994880096312179 0.0 21.237
0.02552163 0.9994515438799203 0.0 21.42
0.02550889 0.9993205152655968 0.0 21.597
0.02549556 0.999167429088737 0.0 21.776
0.0254853 0.9991518277826518 0.0 21.957
0.02546853 0.999119082443196 0.0 22.139
0.02546177 0.9990234986288403 0.0 22.316
0.02544187 0.9990128519977488 0.0 22.498
0.02543721 0.9990526773969318 0.0 22.682
0.02541753 0.9989443178187225 0.0 22.862
0.02541048 0.9987886417180051 0.0 23.041
0.02539429 0.9987952984699481 0.0 23.224
0.02538301 0.9989188692337374 0.0 23.404
0.02537064 0.9991395228057691 0.0 23.581
0.02535693 0.9992442736483513 0.0 23.764
0.02534945 0.9991284161981715 0.0 23.943
0.02533015 0.9990397195967027 0.0 24.124
0.02532435 0.999081006886955 0.0 24.306
0.02530397 0.9992660596595545 0.0 24.485
0.02529872 0.9994466247451083 0.0 24.663
0.02528369 0.9995105432116044 0.0 24.845
0.025272 0.9995344331113718 0.0 25.026
0.0252574 0.9996197335508191 0.0 25.208
0.02524414 0.9997243067784743 0.0 25.39
