X_channel Y_channel II_channel timestamp
0.01514327 3697.77 0.0 0.0
0.01514403 3698.603 0.0 0.174
0.01514396 3700.033 0.0 0.342
0.01514378 3701.143 0.0 0.51
0.01514388 3701.94 0.0 0.688
0.01514402 3702.657 0.0 0.869
0.01514412 3703.53 0.0 1.05
0.01514446 3704.72 0.0 1.238
0.01514437 3705.673 0.0 1.422
0.01514381 3705.28 0.0 1.603
0.01514406 3704.96 0.0 1.79
0.01514336 3705.753 0.0 1.97
0.01514394 3707.263 0.0 2.15
0.01514382 3708.457 0.0 2.332
0.01514378 3709.57 0.0 2.517
0.01514389 3710.68 0.0 2.699
0.01515506 3711.16 0.0 2.879
0.01516267 3711.64 0.0 3.063
0.01517636 3712.35 0.0 3.25
0.01519131 3711.877 0.0 3.433
0.01519796 3712.033 0.0 3.614
0.0152192 3712.987 0.0 3.796
0.01522656 3713.62 0.0 3.977
0.01524835 3714.02 0.0 4.16
0.01525296 3714.42 0.0 4.344
0.01527656 3714.973 0.0 4.527
0.01528235 3715.69 0.0 4.71
0.01530218 3716.09 0.0 4.892
0.01531216 3716.25 0.0 5.074
0.01532768 3716.25 0.0 5.255
0.01534198 3716.25 0.0 5.436
0.01535482 3716.25 0.0 5.617
0.01537241 3716.64 0.0 5.799
0.01537902 3716.8 0.0 5.98
0.01540133 3717.2 0.0 6.162
0.01540603 3718.15 0.0 6.343
0.01542979 3719.263 0.0 6.525
0.0154364 3720.06 0.0 6.709
0.01545591 3720.54 0.0 6.886
0.01546666 3720.777 0.0 7.066
0.01548153 3721.25 0.0 7.249
0.01549686 3721.49 0.0 7.435
0.01550689 3721.81 0.0 7.616
0.01552652 3722.13 0.0 7.797
0.01553384 3722.76 0.0 7.979
0.01555697 3723.32 0.0 8.16
0.01556105 3723.4 0.0 8.341
0.01558488 3723.713 0.0 8.518
0.01559134 3724.59 0.0 8.7
0.01560897 3724.99 0.0 8.881
0.01562123 3724.67 0.0 9.061
0.01563486 3724.59 0.0 9.244
0.01565215 3725.147 0.0 9.422
0.01566137 3726.18 0.0 9.604
0.01568231 3726.74 0.0 9.785
0.01568747 3726.74 0.0 9.967
0.0157107 3726.74 0.0 10.146
0.0157164 3726.893 0.0 10.324
0.01573906 3727.45 0.0 10.508
0.01574714 3728.723 0.0 10.689
0.01576516 3729.913 0.0 10.871
0.01577791 3730.31 0.0 11.052
0.01578891 3730.31 0.0 11.232
0.01580797 3730.55 0.0 11.415
0.01581611 3730.55 0.0 11.595
0.01583812 3731.267 0.0 11.779
0.01584385 3731.74 0.0 11.958
0.01586737 3731.74 0.0 12.14
0.01587273 3732.14 0.0 12.324
0.01589399 3732.853 0.0 12.504
0.01590376 3732.93 0.0 12.684
0.01592081 3733.01 0.0 12.867
0.01593483 3733.49 0.0 13.047
0.01594634 3734.05 0.0 13.227
0.01596496 3734.6 0.0 13.409
0.01597197 3734.68 0.0 13.59
0.01599483 3735.0 0.0 13.77
0.01600116 3735.16 0.0 13.953
0.01602473 3735.797 0.0 14.136
0.01602955 3736.59 0.0 14.317
0.01604626 3736.67 0.0 14.497
0.01605971 3736.033 0.0 14.678
0.01607781 3735.64 0.0 14.859
0.01609138 3736.19 0.0 15.038
0.01610439 3736.91 0.0 15.223
0.01612176 3737.307 0.0 15.406
0.01613044 3737.78 0.0 15.586
0.01615289 3737.7 0.0 15.77
0.01615795 3737.307 0.0 15.952
0.01618241 3737.463 0.0 16.136
0.01618707 3738.26 0.0 16.319
0.01620926 3738.26 0.0 16.5
0.01621901 3738.66 0.0 16.681
0.01623714 3739.37 0.0 16.863
0.01624978 3738.817 0.0 17.046
0.01626252 3738.42 0.0 17.226
0.01628002 3738.74 0.0 17.408
0.01628806 3738.9 0.0 17.59
0.01631108 3738.82 0.0 17.773
0.01631708 3738.74 0.0 17.96
0.01634085 3739.133 0.0 18.139
0.01634592 3739.45 0.0 18.321
0.01636529 3739.93 0.0 18.503
0.01637652 3740.643 0.0 18.685
0.01639466 3741.12 0.0 18.866
0.01640756 3741.28 0.0 19.048
0.01642068 3741.2 0.0 19.229
0.0164385 3741.28 0.0 19.408
0.01644684 3741.2 0.0 19.592
0.01646861 3741.04 0.0 19.772
0.01647455 3741.04 0.0 19.955
0.01649729 3740.96 0.0 20.135
0.01650384 3741.04 0.0 20.316
0.01652502 3741.757 0.0 20.497
0.01653462 3742.47 0.0 20.677
0.01655116 3743.903 0.0 20.861
0.01656604 3745.253 0.0 21.043
0.01657721 3745.81 0.0 21.224
0.01659654 3745.57 0.0 21.404
0.01660455 3745.57 0.0 21.586
0.01662702 3745.89 0.0 21.771
0.0166316 3745.89 0.0 21.954
0.01665498 3745.81 0.0 22.134
0.01666186 3746.763 0.0 22.313
0.01668386 3747.953 0.0 22.496
0.01669348 3748.43 0.0 22.677
0.01670994 3748.99 0.0 22.86
0.01672426 3750.1 0.0 23.04
0.01673562 3751.53 0.0 23.223
0.01675535 3752.483 0.0 23.403
0.01676318 3752.72 0.0 23.582
0.01678536 3752.72 0.0 23.765
0.01679089 3752.327 0.0 23.948
0.01681529 3752.327 0.0 24.134
0.01682129 3752.96 0.0 24.317
0.01684238 3753.837 0.0 24.496
0.01685172 3754.47 0.0 24.68
0.01686801 3754.79 0.0 24.863
0.01688269 3754.87 0.0 25.049
0.01689554 3755.267 0.0 25.229
0.01691366 3755.58 0.0 25.41
0.01692025 3755.82 0.0 25.592
0.01694376 3756.06 0.0 25.773
0.01694965 3756.38 0.0 25.956
0.01697389 3756.3 0.0 26.139
0.01698015 3755.66 0.0 26.32
0.01700208 3755.82 0.0 26.503
0.01701171 3756.697 0.0 26.689
0.01703013 3757.33 0.0 26.866
0.01704249 3757.65 0.0 27.046
0.01705361 3757.73 0.0 27.225
0.01707265 3758.05 0.0 27.407
0.01708138 3758.45 0.0 27.588
0.01710385 3758.45 0.0 27.771
0.01711107 3757.97 0.0 27.956
0.01713401 3756.857 0.0 28.139
0.01713926 3756.54 0.0 28.319
0.01716028 3756.54 0.0 28.502
0.01716998 3757.33 0.0 28.682
0.01718664 3758.21 0.0 28.864
0.01720121 3758.05 0.0 29.045
0.01721016 3758.13 0.0 29.228
0.01723203 3758.923 0.0 29.41
0.01724136 3760.433 0.0 29.59
0.01726365 3761.07 0.0 29.77
0.01726931 3760.83 0.0 29.951
0.01729329 3759.717 0.0 30.134
0.01729891 3758.92 0.0 30.316
0.01732144 3758.603 0.0 30.5
0.01732986 3759.0 0.0 30.681
0.01734739 3759.0 0.0 30.862
0.01736123 3758.603 0.0 31.044
0.01737343 3758.21 0.0 31.227
0.01739189 3757.73 0.0 31.41
0.01740096 3757.81 0.0 31.589
0.017423 3758.37 0.0 31.77
0.01742737 3758.68 0.0 31.952
0.0174515 3758.84 0.0 32.136
0.0174585 3759.0 0.0 32.317
0.01748156 3759.4 0.0 32.5
0.01749035 3759.16 0.0 32.681
0.01750757 3758.603 0.0 32.863
0.01752106 3758.21 0.0 33.047
0.01753392 3758.29 0.0 33.23
0.01755249 3758.527 0.0 33.41
0.01756098 3758.29 0.0 33.591
0.01758271 3758.29 0.0 33.774
0.01758857 3758.84 0.0 33.954
0.01761273 3758.92 0.0 34.136
0.01761806 3758.68 0.0 34.317
0.01764096 3759.0 0.0 34.5
0.01765005 3759.48 0.0 34.683
0.01766671 3759.64 0.0 34.865
0.0176802 3759.8 0.0 35.046
0.01769357 3760.35 0.0 35.227
0.01771137 3760.83 0.0 35.409
0.01771795 3761.07 0.0 35.59
0.01774126 3760.59 0.0 35.769
0.01774707 3759.877 0.0 35.951
0.01777109 3759.16 0.0 36.132
0.017778 3758.367 0.0 36.317
0.01780064 3757.81 0.0 36.502
0.01780858 3757.73 0.0 36.682
0.01782564 3757.81 0.0 36.863
0.01784022 3758.603 0.0 37.046
0.01785251 3758.92 0.0 37.226
0.01787105 3758.92 0.0 37.408
0.01787873 3758.84 0.0 37.588
0.01790157 3758.76 0.0 37.771
0.01790727 3758.84 0.0 37.956
0.01793112 3758.603 0.0 38.135
0.0179377 3758.21 0.0 38.314
0.0179588 3757.73 0.0 38.495
0.01796826 3757.25 0.0 38.678
0.01798537 3757.25 0.0 38.858
0.01800022 3756.933 0.0 39.039
0.0180087 3756.46 0.0 39.222
0.01803033 3756.3 0.0 39.404
0.0180383 3756.933 0.0 39.585
0.01806103 3757.65 0.0 39.764
0.01806754 3757.81 0.0 39.951
0.01809112 3757.73 0.0 40.135
0.01809708 3757.173 0.0 40.316
0.01811884 3756.3 0.0 40.502
0.01812847 3756.06 0.0 40.688
0.01814575 3756.3 0.0 40.866
0.01816023 3756.54 0.0 41.053
0.01817219 3756.62 0.0 41.232
0.01819063 3757.65 0.0 41.414
0.01819982 3758.29 0.0 41.594
0.01822159 3758.21 0.0 41.777
0.01822749 3757.81 0.0 41.961
0.01825149 3757.73 0.0 42.144
0.01825735 3757.49 0.0 42.328
0.01827996 3756.54 0.0 42.505
0.01828852 3755.74 0.0 42.688
0.01830082 3755.35 0.0 42.868
0.01832053 3755.35 0.0 43.051
0.01832952 3755.27 0.0 43.233
0.01835248 3754.87 0.0 43.414
0.01835779 3753.997 0.0 43.594
0.01837552 3753.2 0.0 43.779
0.01839221 3753.12 0.0 43.959
0.01840474 3752.64 0.0 44.137
0.01841512 3752.17 0.0 44.316
0.01842496 3751.45 0.0 44.496
0.01843196 3750.817 0.0 44.679
0.01843805 3750.34 0.0 44.862
0.01844355 3750.5 0.0 45.045
0.01845116 3751.37 0.0 45.229
0.01850164 3752.01 0.0 45.41
0.01852819 3751.133 0.0 45.594
0.01853774 3749.547 0.0 45.769
0.01856036 3748.67 0.0 45.95
0.01856579 3747.637 0.0 46.13
0.01858835 3746.92 0.0 46.311
0.01859706 3746.443 0.0 46.491
0.01861722 3745.97 0.0 46.671
0.01862865 3745.65 0.0 46.854
0.01864269 3744.933 0.0 47.034
0.01865999 3743.427 0.0 47.216
0.01866885 3742.31 0.0 47.402
0.01869067 3741.677 0.0 47.584
0.01869918 3740.88 0.0 47.764
0.01872161 3740.17 0.0 47.944
0.01872754 3739.85 0.0 48.126
0.01875112 3739.77 0.0 48.311
0.01875818 3739.133 0.0 48.493
0.01877824 3738.34 0.0 48.674
0.01878973 3736.987 0.0 48.856
0.01880429 3735.797 0.0 49.038
0.01881893 3735.08 0.0 49.219
0.01883175 3734.367 0.0 49.403
0.01884666 3734.13 0.0 49.587
0.01886123 3733.73 0.0 49.772
0.01887659 3733.013 0.0 49.953
0.01888954 3731.743 0.0 50.135
0.01890475 3730.31 0.0 50.319
0.01891872 3729.28 0.0 50.502
0.01893455 3727.847 0.0 50.684
0.01894937 3726.42 0.0 50.868
0.01896338 3726.02 0.0 51.049
0.01897839 3725.94 0.0 51.23
0.01899279 3724.83 0.0 51.413
0.01900669 3723.397 0.0 51.596
0.01902101 3722.047 0.0 51.777
0.01903574 3720.617 0.0 51.957
0.01904977 3718.867 0.0 52.136
0.01906458 3717.753 0.0 52.317
0.01907874 3716.88 0.0 52.496
0.01909289 3716.247 0.0 52.679
0.01910795 3715.45 0.0 52.86
0.01912228 3714.1 0.0 53.042
0.01913648 3712.75 0.0 53.222
0.0191498 3711.24 0.0 53.405
0.01916536 3709.57 0.0 53.587
0.01918007 3708.06 0.0 53.769
0.01919352 3706.947 0.0 53.951
0.01920787 3705.357 0.0 54.131
0.01922377 3703.847 0.0 54.313
0.01923884 3702.417 0.0 54.494
0.01925332 3700.747 0.0 54.678
0.01926883 3699.08 0.0 54.861
0.01928174 3697.49 0.0 55.045
0.01929607 3695.98 0.0 55.221
0.01930952 3694.47 0.0 55.402
0.01932436 3692.723 0.0 55.584
0.01933856 3691.13 0.0 55.765
0.01935309 3689.78 0.0 55.947
0.01936719 3687.873 0.0 56.128
0.01938242 3685.807 0.0 56.313
0.01939704 3684.377 0.0 56.494
0.01941198 3683.423 0.0 56.676
0.01942605 3682.23 0.0 56.857
0.01943949 3679.767 0.0 57.039
0.0194551 3676.43 0.0 57.22
0.01946962 3673.33 0.0 57.404
0.01948357 3671.66 0.0 57.587
0.01949837 3670.23 0.0 57.77
0.01951355 3668.083 0.0 57.953
0.01952748 3665.86 0.0 58.136
0.01954202 3664.19 0.0 58.316
0.01955721 3662.523 0.0 58.493
0.01957152 3660.377 0.0 58.675
0.01958519 3656.96 0.0 58.856
0.0195997 3654.573 0.0 59.037
0.0196142 3652.27 0.0 59.219
0.01962875 3649.807 0.0 59.402
0.0196392 3647.183 0.0 59.582
0.019659 3644.957 0.0 59.766
0.01966328 3641.7 0.0 59.945
0.01968777 3639.077 0.0 60.125
0.01969429 3636.537 0.0 60.307
0.01971375 3634.227 0.0 60.488
0.01972471 3632.003 0.0 60.67
0.01974028 3629.3 0.0 60.849
0.01975528 3625.963 0.0 61.033
0.01976463 3622.31 0.0 61.218
0.01978607 3619.21 0.0 61.398
0.01979433 3616.747 0.0 61.577
0.01981704 3614.2 0.0 61.759
0.01982254 3609.67 0.0 61.94
0.01984634 3606.017 0.0 62.124
0.01985378 3602.28 0.0 62.306
0.01987281 3599.023 0.0 62.487
0.01988445 3596.003 0.0 62.669
0.01989902 3592.663 0.0 62.848
0.01991552 3589.01 0.0 63.03
0.01992773 3584.16 0.0 63.209
0.01994565 3579.55 0.0 63.389
0.01995259 3575.1 0.0 63.568
0.01997542 3571.683 0.0 63.749
0.01998129 3568.11 0.0 63.928
0.02000373 3564.53 0.0 64.111
0.02001208 3560.953 0.0 64.291
0.02003095 3556.82 0.0 64.474
0.02004369 3552.53 0.0 64.657
0.02005409 3548.0 0.0 64.839
0.02007331 3544.583 0.0 65.02
0.02008353 3540.53 0.0 65.2
0.0201048 3536.24 0.0 65.383
0.02011172 3531.63 0.0 65.567
0.02013473 3527.34 0.0 65.75
0.02014039 3522.81 0.0 65.934
0.02016419 3518.44 0.0 66.114
0.02017086 3514.147 0.0 66.297
0.02018851 3510.17 0.0 66.476
0.02020233 3505.243 0.0 66.661
0.02021738 3500.0 0.0 66.844
0.02023308 3495.71 0.0 67.025
0.02024459 3491.34 0.0 67.207
0.02026383 3487.363 0.0 67.387
0.02026947 3482.99 0.0 67.57
0.02029338 3479.417 0.0 67.754
0.02029837 3475.52 0.0 67.935
0.02032133 3471.71 0.0 68.118
0.02032941 3467.65 0.0 68.298
0.02034785 3463.2 0.0 68.481
