X_channel Y_channel II_channel timestamp
0.02675486 3830.45 0.0 0.0
0.02675585 3829.97 0.0 0.181
0.02675548 3830.05 0.0 0.364
0.02675553 3829.97 0.0 0.545
0.0267556 3829.57 0.0 0.728
0.02675525 3829.337 0.0 0.908
0.02675562 3829.18 0.0 1.09
0.02675541 3828.86 0.0 1.271
0.02675531 3828.86 0.0 1.453
0.02675553 3829.337 0.0 1.634
0.02675586 3829.97 0.0 1.818
0.0267558 3831.003 0.0 2.001
0.02675542 3831.96 0.0 2.182
0.02675543 3832.83 0.0 2.361
0.02675572 3833.47 0.0 2.543
0.02675516 3833.867 0.0 2.723
0.0267552 3833.943 0.0 2.906
0.02675587 3834.18 0.0 3.086
0.0267561 3834.82 0.0 3.266
0.02675531 3835.22 0.0 3.444
0.02675579 3835.533 0.0 3.627
0.02675151 3836.49 0.0 3.809
0.02673966 3837.28 0.0 3.988
0.02673684 3837.36 0.0 4.17
0.02671778 3837.44 0.0 4.346
0.02671369 3838.157 0.0 4.529
0.02669566 3839.11 0.0 4.707
0.02669036 3840.063 0.0 4.887
0.02667737 3840.22 0.0 5.068
0.02666728 3839.59 0.0 5.249
0.0266577 3839.03 0.0 5.429
0.02664295 3839.19 0.0 5.609
0.02663604 3840.143 0.0 5.791
0.02661909 3840.54 0.0 5.972
0.02661515 3839.983 0.0 6.153
0.0265972 3839.827 0.0 6.335
0.02659131 3840.14 0.0 6.517
0.026573 3840.22 0.0 6.697
0.02656686 3839.983 0.0 6.878
0.02655513 3839.75 0.0 7.057
0.02654223 3840.3 0.0 7.235
0.02653297 3841.813 0.0 7.412
0.0265182 3842.53 0.0 7.596
0.0265116 3842.927 0.0 7.776
0.02649394 3843.72 0.0 7.958
0.02649052 3843.56 0.0 8.139
0.02647107 3843.24 0.0 8.322
0.02646608 3843.64 0.0 8.502
0.02644886 3844.433 0.0 8.685
0.02644118 3844.91 0.0 8.869
0.02643023 3844.59 0.0 9.05
0.0264166 3844.67 0.0 9.229
0.02640717 3844.83 0.0 9.409
0.02639186 3844.91 0.0 9.594
0.02638832 3844.117 0.0 9.772
0.02636908 3843.56 0.0 9.952
0.02636362 3843.96 0.0 10.135
0.02634401 3844.91 0.0 10.32
0.02633834 3846.103 0.0 10.502
0.02632206 3846.263 0.0 10.682
0.02631379 3845.39 0.0 10.864
0.02630177 3845.23 0.0 11.045
0.0262884 3844.99 0.0 11.227
0.02627993 3845.63 0.0 11.408
0.02626371 3846.74 0.0 11.588
0.02625874 3847.06 0.0 11.771
0.02623907 3847.06 0.0 11.951
0.02623433 3847.3 0.0 12.134
0.02621555 3847.533 0.0 12.314
0.02620999 3847.377 0.0 12.495
0.0261965 3846.9 0.0 12.677
0.02618421 3846.82 0.0 12.858
0.02617239 3846.66 0.0 13.04
0.02615899 3846.66 0.0 13.223
0.02614955 3847.14 0.0 13.407
0.02613363 3847.77 0.0 13.593
0.02612746 3848.09 0.0 13.775
0.0261079 3848.17 0.0 13.957
0.02610445 3848.65 0.0 14.14
0.02608485 3848.81 0.0 14.321
0.02607913 3848.57 0.0 14.503
