X_channel Y_channel II_channel timestamp
0.01516332 3960.16 0.0 0.0
0.01516349 3960.4 0.0 0.184
0.01516329 3960.88 0.0 0.361
0.01516345 3961.273 0.0 0.543
0.01516355 3960.96 0.0 0.723
0.01516364 3960.32 0.0 0.904
0.01516379 3959.92 0.0 1.086
0.01516295 3960.48 0.0 1.267
0.01516341 3960.88 0.0 1.45
0.01516329 3960.56 0.0 1.631
0.01517487 3959.843 0.0 1.813
0.0151821 3959.05 0.0 1.998
0.01519405 3958.337 0.0 2.177
0.01520991 3957.78 0.0 2.357
0.01522127 3958.18 0.0 2.537
0.01523923 3958.49 0.0 2.72
0.01524535 3958.26 0.0 2.902
0.01526775 3957.86 0.0 3.087
0.01527231 3957.46 0.0 3.268
0.01529401 3956.9 0.0 3.448
0.01530226 3956.98 0.0 3.627
0.01532236 3956.98 0.0 3.809
0.01533189 3956.82 0.0 3.989
0.01534193 3956.743 0.0 4.17
0.01536156 3956.51 0.0 4.352
0.01537218 3956.59 0.0 4.532
0.01539186 3956.667 0.0 4.713
0.01539855 3957.14 0.0 4.896
0.01542101 3957.38 0.0 5.076
0.01542593 3957.54 0.0 5.258
0.01544884 3957.3 0.0 5.441
0.01545597 3957.22 0.0 5.623
0.01547518 3957.14 0.0 5.802
0.01548583 3957.06 0.0 5.985
0.0155001 3956.9 0.0 6.164
0.01551648 3956.59 0.0 6.345
0.01552603 3956.43 0.0 6.528
0.01554604 3955.95 0.0 6.711
0.01555111 3955.71 0.0 6.894
0.01557403 3955.39 0.0 7.076
0.01557962 3955.39 0.0 7.258
0.01560399 3955.39 0.0 7.439
0.01561054 3955.39 0.0 7.62
0.01562979 3955.79 0.0 7.801
0.01564101 3955.95 0.0 7.98
0.01565408 3956.35 0.0 8.162
0.0156718 3956.667 0.0 8.341
0.01568064 3957.06 0.0 8.524
0.01570143 3957.06 0.0 8.707
0.01570666 3956.667 0.0 8.886
0.01573077 3956.59 0.0 9.065
0.01573531 3957.14 0.0 9.243
0.01575881 3957.94 0.0 9.426
0.01576719 3958.257 0.0 9.61
0.01578303 3958.413 0.0 9.793
0.01579744 3957.86 0.0 9.975
0.01580983 3957.78 0.0 10.153
0.01582726 3958.02 0.0 10.33
0.01583322 3958.18 0.0 10.512
0.01585681 3957.62 0.0 10.694
0.01586281 3957.22 0.0 10.875
0.01588602 3957.06 0.0 11.053
0.01589283 3957.06 0.0 11.237
0.01591326 3957.3 0.0 11.418
0.0159231 3957.3 0.0 11.6
0.01593856 3956.823 0.0 11.781
0.01595331 3956.35 0.0 11.959
0.01596402 3956.03 0.0 12.14
0.01598379 3955.87 0.0 12.32
0.01598969 3955.95 0.0 12.502
0.01601343 3956.51 0.0 12.683
0.01601876 3956.43 0.0 12.865
0.01604202 3955.87 0.0 13.046
0.01604936 3955.87 0.0 13.228
0.0160679 3956.35 0.0 13.409
0.01607984 3956.98 0.0 13.59
0.01609463 3957.22 0.0 13.772
0.01611056 3956.667 0.0 13.952
0.01611665 3956.59 0.0 14.131
0.01614025 3956.98 0.0 14.313
0.0161471 3957.38 0.0 14.497
0.01617111 3957.46 0.0 14.677
0.01617638 3957.06 0.0 14.858
0.01619967 3957.06 0.0 15.04
0.016207 3957.06 0.0 15.221
0.01622474 3956.98 0.0 15.404
0.01623785 3956.59 0.0 15.584
0.01625172 3956.59 0.0 15.772
0.01626866 3956.983 0.0 15.951
0.01627927 3957.86 0.0 16.13
0.01629947 3957.78 0.0 16.313
0.01630539 3957.22 0.0 16.494
0.01632833 3956.667 0.0 16.674
0.01633443 3956.59 0.0 16.859
0.01635561 3956.9 0.0 17.041
0.01636373 3956.743 0.0 17.222
0.01638249 3956.11 0.0 17.405
0.01639582 3955.95 0.0 17.585
0.01640623 3956.51 0.0 17.771
0.01642581 3956.59 0.0 17.955
0.01643703 3956.823 0.0 18.135
0.01645723 3957.62 0.0 18.315
0.01646241 3957.7 0.0 18.491
0.01648594 3957.14 0.0 18.673
0.01649186 3956.19 0.0 18.854
0.01651551 3955.87 0.0 19.04
0.0165227 3956.03 0.0 19.221
0.01654283 3956.35 0.0 19.402
0.01655428 3956.59 0.0 19.584
0.01656853 3956.51 0.0 19.767
0.01658558 3955.87 0.0 19.947
0.01659366 3955.71 0.0 20.125
0.01661521 3955.47 0.0 20.306
0.01662065 3954.92 0.0 20.49
0.01664472 3954.28 0.0 20.676
0.01665061 3954.2 0.0 20.857
0.01667294 3954.36 0.0 21.043
0.01668114 3954.2 0.0 21.228
0.01669699 3953.807 0.0 21.411
0.01671238 3954.2 0.0 21.594
0.01672839 3955.157 0.0 21.777
0.01674375 3955.71 0.0 21.957
0.01675467 3955.233 0.0 22.137
