X_channel Y_channel II_channel timestamp
2.42319213528 0.9810277669988752 0.0 0.547
2.4233096881200002 0.9810088561646864 0.0 0.729
2.42357637516 0.9809516324716214 0.0 0.91
2.42384832576 0.9808140991320664 0.0 1.09
2.4239395608 0.9807551562722572 0.0 1.272
2.42407641336 0.98079445151213 0.0 1.449
2.4242115114 0.98079445151213 0.0 1.632
2.42438520888 0.9807355086523208 0.0 1.816
2.42456592444 0.9806765657925114 0.0 1.998
2.42467821372 0.98079445151213 0.0 2.178
2.42488349256 0.9809516324716214 0.0 2.357
2.42496420048 0.980971280091558 0.0 2.538
2.42530457736 0.9809319848516852 0.0 2.72
2.4279012669599997 0.9809901909257468 0.0 2.9
2.42891888856 0.9810670622387482 0.0 3.082
2.43280690488 0.9812635384381124 0.0 3.264
2.43400875108 0.9813814241577312 0.0 3.443
2.43771078828 0.9814772063049212 0.0 3.624
2.43942670884 0.98159509202454 0.0 3.807
2.4422392044 0.9815754444046034 0.0 3.987
2.4449850282 0.9815165015447942 0.0 4.169
2.4473413485599997 0.98140033499192 0.0 4.358
2.45052229332 0.9814575586849849 0.0 4.539
2.45200135368 0.9814968539248576 0.0 4.72
2.4559963957199997 0.9814968539248576 0.0 4.899
2.45699296308 0.98140033499192 0.0 5.078
2.4611581935599998 0.98140033499192 0.0 5.258
2.46243548412 0.981555796784667 0.0 5.439
2.4660761131199997 0.9817702014372234 0.0 5.621
2.46803415744 0.9819266456109674 0.0 5.803
2.4708957795599997 0.982044531330586 0.0 5.988
2.47353457764 0.9820838265704588 0.0 6.17
2.47516803576 0.9820641789505224 0.0 6.351
2.47902973428 0.9820248837106496 0.0 6.531
2.4804842313599997 0.9819266456109674 0.0 6.714
2.4845476996799998 0.9819266456109674 0.0 6.894
2.48548461336 0.982044531330586 0.0 7.076
2.48978143284 0.9821992563375856 0.0 7.257
2.4910218784800002 0.982179608717649 0.0 7.439
2.49459232668 0.9820052360907132 0.0 7.62
2.49663985152 0.9817702014372234 0.0 7.802
2.4993488303999998 0.9815754444046034 0.0 7.983
2.50214027172 0.9814968539248576 0.0 8.159
2.50433342172 0.98159509202454 0.0 8.342
2.50783368912 0.9818480551312216 0.0 8.522
2.50911448872 0.9819266456109674 0.0 8.704
2.51312532144 0.9819462932309038 0.0 8.885
2.51410785264 0.9817702014372234 0.0 9.067
2.51817658452 0.9815165015447942 0.0 9.248
2.51971354404 0.9813421289178582 0.0 9.428
2.52296116056 0.9813806873719836 0.0 9.609
2.52527888148 0.9815754444046034 0.0 9.789
2.5273772874 0.9816736825042855 0.0 9.973
2.53074947484 0.9816736825042855 0.0 10.154
2.53238117844 0.9816343872644128 0.0 10.334
2.53620603204 0.9816147396444764 0.0 10.513
2.53745174124 0.9816343872644128 0.0 10.698
2.5416327624 0.9816147396444764 0.0 10.88
2.54271705576 0.9817122409584108 0.0 11.061
2.54685596844 0.9819462932309038 0.0 11.243
2.54824028472 0.9821992563375856 0.0 11.424
2.5514387746800002 0.982317142057204 0.0 11.607
2.55382843092 0.9824539386110116 0.0 11.791
2.55645670188 0.9826290480236952 0.0 11.974
2.55943061328 0.9827076385034408 0.0 12.153
2.56140093924 0.9826094004037584 0.0 12.334
2.5649415606 0.98239573253695 0.0 12.513
2.56581355704 0.9823760849170134 0.0 12.693
2.56996650588 0.9824546753967592 0.0 12.872
2.57122800576 0.982668343263568 0.0 13.053
2.57529498312 0.9827862289831866 0.0 13.232
2.576907387 0.9828255242230596 0.0 13.414
2.5793461698 0.9827076385034408 0.0 13.595
2.582346399 0.9826486956436316 0.0 13.778
2.58486238068 0.9826094004037584 0.0 13.958
2.588048589 0.9825504575439492 0.0 14.144
2.5897943364 0.9826290480236952 0.0 14.325
2.59350690072 0.982668343263568 0.0 14.506
2.59476313704 0.9827076385034408 0.0 14.687
2.59877046072 0.9828640826771848 0.0 14.87
2.599935462 0.9830195444699318 0.0 15.051
2.6040112119599996 0.9830195444699318 0.0 15.235
2.6055622076400002 0.9830195444699318 0.0 15.418
2.60871858912 0.9831374301895504 0.0 15.598
2.61107490948 0.9832725075766136 0.0 15.781
2.61336104904 0.9833707456762958 0.0 15.959
2.6165665570799996 0.9833314504364228 0.0 16.139
2.61772980384 0.9832528599566772 0.0 16.318
2.62178625408 0.9832152838835486 0.0 16.499
2.62303722684 0.9832339491224882 0.0 16.68
2.6273410644 0.9832725075766136 0.0 16.861
2.6285253654 0.9832339491224882 0.0 17.041
2.63231688312 0.9832152838835486 0.0 17.222
2.6340363127199997 0.9833510980563592 0.0 17.402
2.63690846196 0.9836057803297854 0.0 17.583
2.63954199648 0.9838201849823418 0.0 17.767
2.6416246117199997 0.9839577183218968 0.0 17.946
2.64508627968 0.9839577183218968 0.0 18.129
2.6464951592399997 0.9839766291560856 0.0 18.313
2.65053406428 0.9840338528491506 0.0 18.493
2.6516323938 0.9840149420149616 0.0 18.673
2.65569059856 0.9840927957089598 0.0 18.854
2.6570135066400002 0.9840927957089598 0.0 19.032
2.66048745624 0.9839766291560856 0.0 19.215
2.66262797064 0.9839577183218968 0.0 19.399
2.66545274784 0.9839577183218968 0.0 19.581
2.66819155356 0.9839766291560856 0.0 19.766
2.66982852072 0.984053500469087 0.0 19.949
2.67365863788 0.9841517385687693 0.0 20.129
2.6750201454 0.9842892719083244 0.0 20.309
2.67901343292 0.9843089195282608 0.0 20.491
2.6800819356 0.9843278303624496 0.0 20.672
2.6842120756799996 0.9843850540555144 0.0 20.851
2.6855858648399997 0.9844243492953874 0.0 21.031
2.68883523588 0.9844439969153236 0.0 21.21
2.69104417656 0.9844243492953874 0.0 21.393
2.6937496463999997 0.984542235015006 0.0 21.58
2.69666390412 0.9847566396675622 0.0 21.759
2.6984254422 0.9847183268086862 0.0 21.937
2.70211519776 0.984542235015006 0.0 22.12
2.70338897928 0.9844832921551966 0.0 22.303
2.70761210892 0.9845815302548788 0.0 22.484
2.70852095028 0.9846797683545612 0.0 22.662
2.71256862792 0.9847566396675622 0.0 22.843
2.71406874252 0.9847190635944338 0.0 23.026
2.71758129156 0.9847566396675622 0.0 23.21
2.71966917036 0.9847755505017513 0.0 23.389
2.72219567916 0.9847951981216876 0.0 23.569
2.7252029264399997 0.9849130838413062 0.0 23.749
2.72684515716 0.9849130838413062 0.0 23.931
2.73073668252 0.9848737886014334 0.0 24.112
2.73189466572 0.9847183268086862 0.0 24.294
2.73605463264 0.9846011778748152 0.0 24.475
2.7371161172400003 0.9846011778748152 0.0 24.657
2.7413146836 0.9847183268086862 0.0 24.842
2.7427235631599998 0.9848344933615604 0.0 25.024
2.74586064492 0.984952379081179 0.0 25.208
2.74827486444 0.9850309695609248 0.0 25.388
2.750780319 0.9851856945679244 0.0 25.568
2.7537524758800003 0.9851856945679244 0.0 25.754
2.75550524136 0.9852053421878608 0.0 25.934
2.75932307688 0.9852446374277336 0.0 26.113
2.7603985976399996 0.985147136113799 0.0 26.296
2.76471296232 0.9850113219409884 0.0 26.48
2.7656849664000003 0.984952379081179 0.0 26.661
2.7697080807599996 0.9850113219409884 0.0 26.841
2.7712450402799997 0.9851274884938628 0.0 27.023
2.7743435226 0.9852839326676066 0.0 27.203
2.77683845004 0.9853821707672888 0.0 27.382
2.77898949156 0.9854214660071616 0.0 27.565
2.7822914981999998 0.985303580287543 0.0 27.745
2.7839284653600003 0.9851856945679244 0.0 27.926
2.78776910964 0.9852839326676066 0.0 28.106
2.7888358578 0.9853428755274158 0.0 28.287
2.79302214252 0.9853428755274158 0.0 28.466
2.79425030652 0.9850695280150502 0.0 28.646
2.79765407532 0.984814845741624 0.0 28.825
2.79973669056 0.9847566396675622 0.0 29.008
2.8024807598400003 0.9847190635944338 0.0 29.186
2.8053195732 0.9847190635944338 0.0 29.368
2.80731270792 0.9847190635944338 0.0 29.551
2.81078665752 0.984814845741624 0.0 29.727
2.812188519 0.984991674321052 0.0 29.911
2.8162063698 0.985147136113799 0.0 30.093
2.81733452616 0.9852446374277336 0.0 30.274
2.82142080324 0.9853625231473524 0.0 30.454
2.82284020992 0.9855958386340976 0.0 30.633
2.82611414424 0.9857333719736526 0.0 30.815
2.82830027616 0.9856547814939068 0.0 30.999
2.8306776507599998 0.9854786897002265 0.0 31.178
2.83364980764 0.9854214660071616 0.0 31.359
2.83587804804 0.9855368957742882 0.0 31.54
2.83927479876 0.9855761910141612 0.0 31.719
2.84015030424 0.9854010816014775 0.0 31.903
2.8442839533599997 0.9852839326676066 0.0 32.08
2.84572265976 0.9853232279074794 0.0 32.264
2.84995807104 0.9855179849400996 0.0 32.447
2.8539689037600002 0.9856547814939068 0.0 32.777
2.85668490072 0.9856351338739704 0.0 32.958
2.8586289088799997 0.9857726672135254 0.0 33.138
2.86215549408 0.9858119624533984 0.0 33.319
2.8635696372000004 0.9857137243537162 0.0 33.5
2.86758573348 0.9856547814939068 0.0 33.677
2.8685875644000003 0.9853617863616048 0.0 33.858
2.87263524204 0.9851856945679244 0.0 34.04
2.87421431004 0.9853428755274158 0.0 34.223
2.8774584175199998 0.98545904208029 0.0 34.403
2.8796954305199995 0.9855761910141612 0.0 34.586
2.88182015424 0.9856940767337796 0.0 34.769
2.88514847868 0.9856547814939068 0.0 34.952
2.88705564192 0.9857726672135254 0.0 35.133
2.89071557064 0.9858888337663996 0.0 35.313
2.89200689736 0.9859470398404614 0.0 35.495
2.89618791852 0.9859666874603978 0.0 35.676
2.8971651861599996 0.9858888337663996 0.0 35.858
2.9010970654799997 0.9857333719736526 0.0 36.039
2.90267437896 0.9857137243537162 0.0 36.221
2.90589918672 0.9857333719736526 0.0 36.401
2.90825375256 0.9858316100733348 0.0 36.585
2.91056796444 0.9857726672135254 0.0 36.762
2.91369802812 0.9858308732875872 0.0 36.945
2.9154806204399994 0.9860256303202072 0.0 37.127
2.91908966808 0.9861042207999527 0.0 37.308
2.92016343432 0.9861828112796986 0.0 37.487
2.9244076182 0.986143516039826 0.0 37.667
2.9256445548 0.9862982410468252 0.0 37.847
2.9294430906 0.986416126766444 0.0 38.029
2.93119410156 0.986416126766444 0.0 38.21
2.9336276208 0.9862589458069524 0.0 38.391
2.93646643416 0.9861042207999527 0.0 38.573
2.93896487064 0.98587016852746 0.0 38.759
2.9422247688 0.9858505209075236 0.0 38.94
2.94371786532 0.9860256303202072 0.0 39.12
2.9475918454800003 0.9861631636597622 0.0 39.298
2.94856034052 0.986239298187016 0.0 39.475
2.95432393872 0.986416126766444 0.0 39.879
2.9585365412400004 0.9864554220063168 0.0 40.057
2.9598190953600003 0.9863964791465074 0.0 40.238
2.9632439184 0.9862982410468252 0.0 40.418
2.96520371724 0.9863964791465074 0.0 40.599
2.96797761336 0.9864554220063168 0.0 40.779
2.97074800044 0.9864357743863804 0.0 40.961
2.9726306004 0.986514364866126 0.0 41.142
2.97623438448 0.9866690898731256 0.0 41.325
2.97765905472 0.9868262708326172 0.0 41.508
2.98175234988 0.9867476803528712 0.0 41.689
2.98261732824 0.986493980460442 0.0 41.872
2.9863298925599997 0.986416126766444 0.0 42.054
2.98805984928 0.9864947172461896 0.0 42.237
2.9916583698 0.9864947172461896 0.0 42.419
2.9936848404 0.986416126766444 0.0 42.602
2.99644996392 0.986376831526571 0.0 42.784
2.9992940408399997 0.986220387352827 0.0 42.969
3.0012626122799997 0.986220387352827 0.0 43.152
3.00472252572 0.9863964791465074 0.0 43.334
3.00617526828 0.986514364866126 0.0 43.516
3.01018434648 0.9866494422531892 0.0 43.702
