X channel: Keithley, channel #5; mode:  DCV; scale:  0.10; X converted, conversion factor:1.000000E+0
Y channel: Lock-in, mkV
II channel: B7-78, Ohm; scale:  10000.000000
X channel	Y channel	II channel	timestamp, sec
2.674896E-2	4.008320E+3	0.000000E+0	0.000000E+0
2.674932E-2	4.008800E+3	0.000000E+0	1.720000E-1
2.674948E-2	4.009753E+3	0.000000E+0	3.400000E-1
2.674941E-2	4.010230E+3	0.000000E+0	5.070000E-1
2.674942E-2	4.010230E+3	0.000000E+0	6.800000E-1
2.674934E-2	4.009990E+3	0.000000E+0	8.600000E-1
2.674933E-2	4.009990E+3	0.000000E+0	1.042000E+0
2.674949E-2	4.009990E+3	0.000000E+0	1.224000E+0
2.674938E-2	4.009673E+3	0.000000E+0	1.405000E+0
2.674954E-2	4.009120E+3	0.000000E+0	1.588000E+0
2.674919E-2	4.009120E+3	0.000000E+0	1.768000E+0
2.674499E-2	4.009517E+3	0.000000E+0	1.947000E+0
2.673334E-2	4.009990E+3	0.000000E+0	2.127000E+0
2.672990E-2	4.011027E+3	0.000000E+0	2.308000E+0
2.671225E-2	4.011820E+3	0.000000E+0	2.489000E+0
2.670834E-2	4.012300E+3	0.000000E+0	2.666000E+0
2.669064E-2	4.012457E+3	0.000000E+0	2.847000E+0
2.668434E-2	4.013010E+3	0.000000E+0	3.028000E+0
2.667096E-2	4.013330E+3	0.000000E+0	3.208000E+0
2.666062E-2	4.013570E+3	0.000000E+0	3.388000E+0
2.665046E-2	4.013890E+3	0.000000E+0	3.568000E+0
2.663652E-2	4.014363E+3	0.000000E+0	3.751000E+0
2.662911E-2	4.014760E+3	0.000000E+0	3.933000E+0
2.661249E-2	4.015160E+3	0.000000E+0	4.114000E+0
2.660839E-2	4.015633E+3	0.000000E+0	4.298000E+0
2.658940E-2	4.015710E+3	0.000000E+0	4.480000E+0
2.658450E-2	4.016350E+3	0.000000E+0	4.661000E+0
2.656766E-2	4.016430E+3	0.000000E+0	4.842000E+0
2.656050E-2	4.016430E+3	0.000000E+0	5.022000E+0
2.654665E-2	4.017143E+3	0.000000E+0	5.202000E+0
2.653595E-2	4.017620E+3	0.000000E+0	5.381000E+0
2.652675E-2	4.017143E+3	0.000000E+0	5.565000E+0
2.651156E-2	4.016910E+3	0.000000E+0	5.748000E+0
2.650506E-2	4.017220E+3	0.000000E+0	5.928000E+0
2.648763E-2	4.017780E+3	0.000000E+0	6.110000E+0
2.648319E-2	4.019130E+3	0.000000E+0	6.295000E+0
2.646406E-2	4.020640E+3	0.000000E+0	6.477000E+0
2.645979E-2	4.021753E+3	0.000000E+0	6.658000E+0
2.644303E-2	4.021830E+3	0.000000E+0	6.839000E+0
2.643493E-2	4.021673E+3	0.000000E+0	7.017000E+0
2.642203E-2	4.021910E+3	0.000000E+0	7.197000E+0
2.640987E-2	4.021910E+3	0.000000E+0	7.380000E+0
2.640067E-2	4.022470E+3	0.000000E+0	7.563000E+0
2.638584E-2	4.023023E+3	0.000000E+0	7.743000E+0
2.638008E-2	4.023023E+3	0.000000E+0	7.923000E+0
2.636177E-2	4.022870E+3	0.000000E+0	8.099000E+0
2.635780E-2	4.023420E+3	0.000000E+0	8.282000E+0
2.633771E-2	4.023420E+3	0.000000E+0	8.463000E+0
2.633263E-2	4.023580E+3	0.000000E+0	8.646000E+0
2.631578E-2	4.024300E+3	0.000000E+0	8.828000E+0
2.630746E-2	4.024540E+3	0.000000E+0	9.008000E+0
2.629552E-2	4.024773E+3	0.000000E+0	9.188000E+0
2.628210E-2	4.025330E+3	0.000000E+0	9.372000E+0
2.627396E-2	4.025730E+3	0.000000E+0	9.554000E+0
2.625755E-2	4.025970E+3	0.000000E+0	9.735000E+0
2.625194E-2	4.025970E+3	0.000000E+0	9.916000E+0
2.623270E-2	4.025970E+3	0.000000E+0	1.009800E+1
2.622889E-2	4.025890E+3	0.000000E+0	1.028100E+1
2.621064E-2	4.025730E+3	0.000000E+0	1.046400E+1
2.620354E-2	4.025730E+3	0.000000E+0	1.064500E+1
2.618797E-2	4.025330E+3	0.000000E+0	1.082800E+1
2.617833E-2	4.025807E+3	0.000000E+0	1.100700E+1
2.616963E-2	4.026840E+3	0.000000E+0	1.118800E+1
2.615359E-2	4.027633E+3	0.000000E+0	1.136700E+1
2.614528E-2	4.027870E+3	0.000000E+0	1.154800E+1
2.612783E-2	4.027870E+3	0.000000E+0	1.173100E+1
2.612244E-2	4.028110E+3	0.000000E+0	1.191100E+1
2.610332E-2	4.028590E+3	0.000000E+0	1.209200E+1
2.609839E-2	4.029223E+3	0.000000E+0	1.227400E+1
2.607873E-2	4.029460E+3	0.000000E+0	1.245600E+1
2.607256E-2	4.029540E+3	0.000000E+0	1.263800E+1
2.605812E-2	4.029303E+3	0.000000E+0	1.282100E+1
2.604692E-2	4.028670E+3	0.000000E+0	1.300400E+1
2.603485E-2	4.028270E+3	0.000000E+0	1.318700E+1
2.602191E-2	4.028190E+3	0.000000E+0	1.336700E+1
2.601295E-2	4.028670E+3	0.000000E+0	1.355000E+1
2.599634E-2	4.029070E+3	0.000000E+0	1.372900E+1
2.599205E-2	4.029070E+3	0.000000E+0	1.391000E+1
2.597224E-2	4.029070E+3	0.000000E+0	1.409600E+1
2.596706E-2	4.029147E+3	0.000000E+0	1.427400E+1
2.594817E-2	4.029070E+3	0.000000E+0	1.445400E+1
2.594092E-2	4.028670E+3	0.000000E+0	1.463900E+1
2.592893E-2	4.028590E+3	0.000000E+0	1.482200E+1
2.591561E-2	4.028510E+3	0.000000E+0	1.500300E+1
2.590276E-2	4.028110E+3	0.000000E+0	1.518500E+1
2.588950E-2	4.028270E+3	0.000000E+0	1.536400E+1
2.588130E-2	4.028590E+3	0.000000E+0	1.554500E+1
2.586402E-2	4.028590E+3	0.000000E+0	1.572700E+1
2.585758E-2	4.029227E+3	0.000000E+0	1.590800E+1
2.583790E-2	4.029860E+3	0.000000E+0	1.609000E+1
