X channel: Keithley, channel #5; mode:  DCV; scale:  0.10; X converted, conversion factor:1.000000E+0
Y channel: Lock-in, mkV
II channel: B7-78, Ohm; scale:  10000.000000
X channel	Y channel	II channel	timestamp, sec
1.392700E-2	3.764170E+3	0.000000E+0	0.000000E+0
1.392632E-2	3.763450E+3	0.000000E+0	1.830000E-1
1.392662E-2	3.761863E+3	0.000000E+0	3.630000E-1
1.392683E-2	3.758127E+3	0.000000E+0	5.430000E-1
1.392690E-2	3.755347E+3	0.000000E+0	7.240000E-1
1.392667E-2	3.755267E+3	0.000000E+0	9.060000E-1
1.392692E-2	3.757810E+3	0.000000E+0	1.087000E+0
1.392601E-2	3.760670E+3	0.000000E+0	1.270000E+0
1.392925E-2	3.763213E+3	0.000000E+0	1.448000E+0
1.394361E-2	3.765993E+3	0.000000E+0	1.630000E+0
1.394715E-2	3.768697E+3	0.000000E+0	1.813000E+0
1.397038E-2	3.770447E+3	0.000000E+0	1.993000E+0
1.397490E-2	3.771960E+3	0.000000E+0	2.175000E+0
1.399386E-2	3.772040E+3	0.000000E+0	2.353000E+0
1.400433E-2	3.772753E+3	0.000000E+0	2.534000E+0
1.401915E-2	3.774580E+3	0.000000E+0	2.715000E+0
1.403340E-2	3.775133E+3	0.000000E+0	2.897000E+0
1.404295E-2	3.775450E+3	0.000000E+0	3.077000E+0
1.406263E-2	3.776170E+3	0.000000E+0	3.258000E+0
1.406830E-2	3.776330E+3	0.000000E+0	3.439000E+0
1.409155E-2	3.776090E+3	0.000000E+0	3.620000E+0
1.409740E-2	3.776330E+3	0.000000E+0	3.804000E+0
1.412137E-2	3.776490E+3	0.000000E+0	3.986000E+0
1.412716E-2	3.777123E+3	0.000000E+0	4.170000E+0
1.414657E-2	3.779187E+3	0.000000E+0	4.351000E+0
1.415679E-2	3.780460E+3	0.000000E+0	4.529000E+0
1.417013E-2	3.780620E+3	0.000000E+0	4.713000E+0
1.418737E-2	3.776327E+3	0.000000E+0	4.890000E+0
1.419851E-2	3.772197E+3	0.000000E+0	5.072000E+0
1.421801E-2	3.772353E+3	0.000000E+0	5.253000E+0
1.422112E-2	3.776883E+3	0.000000E+0	5.433000E+0
1.424403E-2	3.782130E+3	0.000000E+0	5.613000E+0
1.425113E-2	3.785307E+3	0.000000E+0	5.795000E+0
1.427517E-2	3.787773E+3	0.000000E+0	5.975000E+0
1.428192E-2	3.789837E+3	0.000000E+0	6.159000E+0
1.430135E-2	3.791983E+3	0.000000E+0	6.338000E+0
1.431236E-2	3.794527E+3	0.000000E+0	6.521000E+0
1.432622E-2	3.796910E+3	0.000000E+0	6.700000E+0
1.434276E-2	3.800170E+3	0.000000E+0	6.880000E+0
1.435222E-2	3.804700E+3	0.000000E+0	7.061000E+0
1.437358E-2	3.809150E+3	0.000000E+0	7.242000E+0
1.437847E-2	3.812010E+3	0.000000E+0	7.424000E+0
1.440278E-2	3.813280E+3	0.000000E+0	7.605000E+0
1.440719E-2	3.814160E+3	0.000000E+0	7.791000E+0
1.443051E-2	3.814160E+3	0.000000E+0	7.967000E+0
1.443816E-2	3.813760E+3	0.000000E+0	8.149000E+0
1.445323E-2	3.814160E+3	0.000000E+0	8.330000E+0
1.446851E-2	3.813360E+3	0.000000E+0	8.512000E+0
1.448168E-2	3.811533E+3	0.000000E+0	8.689000E+0
1.449945E-2	3.809147E+3	0.000000E+0	8.875000E+0
1.450774E-2	3.807160E+3	0.000000E+0	9.056000E+0
1.452957E-2	3.806843E+3	0.000000E+0	9.238000E+0
1.453538E-2	3.807800E+3	0.000000E+0	9.418000E+0
1.455900E-2	3.808037E+3	0.000000E+0	9.598000E+0
1.456483E-2	3.806843E+3	0.000000E+0	9.781000E+0
1.456640E-2	3.805017E+3	0.000000E+0	9.963000E+0
1.456699E-2	3.803267E+3	0.000000E+0	1.014500E+1
1.456837E-2	3.801757E+3	0.000000E+0	1.032600E+1
1.456844E-2	3.798660E+3	0.000000E+0	1.050800E+1
1.458109E-2	3.794290E+3	0.000000E+0	1.068900E+1
1.458700E-2	3.790790E+3	0.000000E+0	1.086800E+1
1.460260E-2	3.788247E+3	0.000000E+0	1.105000E+1
1.461651E-2	3.786900E+3	0.000000E+0	1.123000E+1
1.462696E-2	3.786660E+3	0.000000E+0	1.141200E+1
1.464625E-2	3.785703E+3	0.000000E+0	1.159300E+1
1.465407E-2	3.784830E+3	0.000000E+0	1.177500E+1
1.467648E-2	3.784037E+3	0.000000E+0	1.195600E+1
1.468044E-2	3.786100E+3	0.000000E+0	1.213600E+1
1.470280E-2	3.791030E+3	0.000000E+0	1.231800E+1
1.471096E-2	3.795880E+3	0.000000E+0	1.249900E+1
1.473169E-2	3.798577E+3	0.000000E+0	1.268200E+1
1.474235E-2	3.800250E+3	0.000000E+0	1.286500E+1
1.475808E-2	3.800330E+3	0.000000E+0	1.304700E+1
1.477306E-2	3.800090E+3	0.000000E+0	1.323000E+1
1.478363E-2	3.800883E+3	0.000000E+0	1.341200E+1
1.480386E-2	3.799373E+3	0.000000E+0	1.359200E+1
1.481122E-2	3.796277E+3	0.000000E+0	1.377600E+1
1.483411E-2	3.795720E+3	0.000000E+0	1.395900E+1
1.483861E-2	3.796830E+3	0.000000E+0	1.414100E+1
1.486279E-2	3.797070E+3	0.000000E+0	1.432200E+1
1.486898E-2	3.796593E+3	0.000000E+0	1.450200E+1
1.489005E-2	3.795880E+3	0.000000E+0	1.468500E+1
1.490002E-2	3.795800E+3	0.000000E+0	1.486800E+1
