X channel: Keithley, channel #5; mode:  DCV; scale:  0.10; X converted, conversion factor:1.000000E+0
Y channel: Lock-in, mkV
II channel: B7-78, Ohm; scale:  10000.000000
X channel	Y channel	II channel	timestamp, sec
1.514327E-2	3.697770E+3	0.000000E+0	0.000000E+0
1.514403E-2	3.698603E+3	0.000000E+0	1.740000E-1
1.514396E-2	3.700033E+3	0.000000E+0	3.420000E-1
1.514378E-2	3.701143E+3	0.000000E+0	5.100000E-1
1.514388E-2	3.701940E+3	0.000000E+0	6.880000E-1
1.514402E-2	3.702657E+3	0.000000E+0	8.690000E-1
1.514412E-2	3.703530E+3	0.000000E+0	1.050000E+0
1.514446E-2	3.704720E+3	0.000000E+0	1.238000E+0
1.514437E-2	3.705673E+3	0.000000E+0	1.422000E+0
1.514381E-2	3.705280E+3	0.000000E+0	1.603000E+0
1.514406E-2	3.704960E+3	0.000000E+0	1.790000E+0
1.514336E-2	3.705753E+3	0.000000E+0	1.970000E+0
1.514394E-2	3.707263E+3	0.000000E+0	2.150000E+0
1.514382E-2	3.708457E+3	0.000000E+0	2.332000E+0
1.514378E-2	3.709570E+3	0.000000E+0	2.517000E+0
1.514389E-2	3.710680E+3	0.000000E+0	2.699000E+0
1.515506E-2	3.711160E+3	0.000000E+0	2.879000E+0
1.516267E-2	3.711640E+3	0.000000E+0	3.063000E+0
1.517636E-2	3.712350E+3	0.000000E+0	3.250000E+0
1.519131E-2	3.711877E+3	0.000000E+0	3.433000E+0
1.519796E-2	3.712033E+3	0.000000E+0	3.614000E+0
1.521920E-2	3.712987E+3	0.000000E+0	3.796000E+0
1.522656E-2	3.713620E+3	0.000000E+0	3.977000E+0
1.524835E-2	3.714020E+3	0.000000E+0	4.160000E+0
1.525296E-2	3.714420E+3	0.000000E+0	4.344000E+0
1.527656E-2	3.714973E+3	0.000000E+0	4.527000E+0
1.528235E-2	3.715690E+3	0.000000E+0	4.710000E+0
1.530218E-2	3.716090E+3	0.000000E+0	4.892000E+0
1.531216E-2	3.716250E+3	0.000000E+0	5.074000E+0
1.532768E-2	3.716250E+3	0.000000E+0	5.255000E+0
1.534198E-2	3.716250E+3	0.000000E+0	5.436000E+0
1.535482E-2	3.716250E+3	0.000000E+0	5.617000E+0
1.537241E-2	3.716640E+3	0.000000E+0	5.799000E+0
1.537902E-2	3.716800E+3	0.000000E+0	5.980000E+0
1.540133E-2	3.717200E+3	0.000000E+0	6.162000E+0
1.540603E-2	3.718150E+3	0.000000E+0	6.343000E+0
1.542979E-2	3.719263E+3	0.000000E+0	6.525000E+0
1.543640E-2	3.720060E+3	0.000000E+0	6.709000E+0
1.545591E-2	3.720540E+3	0.000000E+0	6.886000E+0
1.546666E-2	3.720777E+3	0.000000E+0	7.066000E+0
1.548153E-2	3.721250E+3	0.000000E+0	7.249000E+0
1.549686E-2	3.721490E+3	0.000000E+0	7.435000E+0
1.550689E-2	3.721810E+3	0.000000E+0	7.616000E+0
1.552652E-2	3.722130E+3	0.000000E+0	7.797000E+0
1.553384E-2	3.722760E+3	0.000000E+0	7.979000E+0
1.555697E-2	3.723320E+3	0.000000E+0	8.160000E+0
1.556105E-2	3.723400E+3	0.000000E+0	8.341000E+0
1.558488E-2	3.723713E+3	0.000000E+0	8.518000E+0
1.559134E-2	3.724590E+3	0.000000E+0	8.700000E+0
1.560897E-2	3.724990E+3	0.000000E+0	8.881000E+0
1.562123E-2	3.724670E+3	0.000000E+0	9.061000E+0
1.563486E-2	3.724590E+3	0.000000E+0	9.244000E+0
1.565215E-2	3.725147E+3	0.000000E+0	9.422000E+0
1.566137E-2	3.726180E+3	0.000000E+0	9.604000E+0
1.568231E-2	3.726740E+3	0.000000E+0	9.785000E+0
1.568747E-2	3.726740E+3	0.000000E+0	9.967000E+0
1.571070E-2	3.726740E+3	0.000000E+0	1.014600E+1
1.571640E-2	3.726893E+3	0.000000E+0	1.032400E+1
