X channel: Keithley, channel #5; mode:  DCV; scale:  0.10; X converted, conversion factor:1.000000E+0
Y channel: Lock-in, mkV
II channel: B7-78, Ohm; scale:  10000.000000
X channel	Y channel	II channel	timestamp, sec
2.675009E-2	3.906030E+3	0.000000E+0	0.000000E+0
2.675047E-2	3.906030E+3	0.000000E+0	1.830000E-1
2.675025E-2	3.905630E+3	0.000000E+0	3.660000E-1
2.675049E-2	3.905550E+3	0.000000E+0	5.490000E-1
2.675005E-2	3.906030E+3	0.000000E+0	7.320000E-1
2.675059E-2	3.906440E+3	0.000000E+0	9.130000E-1
2.675022E-2	3.906113E+3	0.000000E+0	1.096000E+0
2.675034E-2	3.905630E+3	0.000000E+0	1.275000E+0
2.675024E-2	3.905310E+3	0.000000E+0	1.454000E+0
2.675066E-2	3.905150E+3	0.000000E+0	1.634000E+0
2.675008E-2	3.905550E+3	0.000000E+0	1.815000E+0
2.675001E-2	3.905070E+3	0.000000E+0	1.997000E+0
2.675033E-2	3.904830E+3	0.000000E+0	2.178000E+0
2.674997E-2	3.904520E+3	0.000000E+0	2.361000E+0
2.675037E-2	3.904360E+3	0.000000E+0	2.541000E+0
2.674718E-2	3.904597E+3	0.000000E+0	2.727000E+0
2.673527E-2	3.905390E+3	0.000000E+0	2.908000E+0
2.673220E-2	3.905790E+3	0.000000E+0	3.088000E+0
2.671332E-2	3.905470E+3	0.000000E+0	3.269000E+0
2.671038E-2	3.905070E+3	0.000000E+0	3.451000E+0
2.669343E-2	3.905470E+3	0.000000E+0	3.631000E+0
2.668596E-2	3.905390E+3	0.000000E+0	3.814000E+0
2.667214E-2	3.904360E+3	0.000000E+0	3.997000E+0
2.665226E-2	3.903323E+3	0.000000E+0	4.347000E+0
2.663826E-2	3.902770E+3	0.000000E+0	4.532000E+0
2.663392E-2	3.903010E+3	0.000000E+0	4.712000E+0
2.661481E-2	3.903400E+3	0.000000E+0	4.894000E+0
2.661071E-2	3.903400E+3	0.000000E+0	5.078000E+0
2.659123E-2	3.903640E+3	0.000000E+0	5.259000E+0
2.658682E-2	3.904520E+3	0.000000E+0	5.442000E+0
2.657448E-2	3.904440E+3	0.000000E+0	5.623000E+0
2.656337E-2	3.904360E+3	0.000000E+0	5.805000E+0
2.654941E-2	3.904520E+3	0.000000E+0	5.986000E+0
2.653815E-2	3.904600E+3	0.000000E+0	6.168000E+0
2.652875E-2	3.904440E+3	0.000000E+0	6.345000E+0
2.651412E-2	3.904360E+3	0.000000E+0	6.526000E+0
2.650737E-2	3.905070E+3	0.000000E+0	6.708000E+0
2.649034E-2	3.905710E+3	0.000000E+0	6.889000E+0
2.648596E-2	3.906030E+3	0.000000E+0	7.069000E+0
2.646624E-2	3.906030E+3	0.000000E+0	7.251000E+0
2.646139E-2	3.906030E+3	0.000000E+0	7.433000E+0
2.644507E-2	3.906277E+3	0.000000E+0	7.614000E+0
2.643695E-2	3.906760E+3	0.000000E+0	7.800000E+0
2.642385E-2	3.906840E+3	0.000000E+0	7.984000E+0
2.641186E-2	3.907077E+3	0.000000E+0	8.169000E+0
2.640479E-2	3.906840E+3	0.000000E+0	8.352000E+0
2.638820E-2	3.906840E+3	0.000000E+0	8.532000E+0
2.638041E-2	3.907310E+3	0.000000E+0	8.721000E+0
2.636242E-2	3.907390E+3	0.000000E+0	8.902000E+0
2.635790E-2	3.907153E+3	0.000000E+0	9.085000E+0
2.633875E-2	3.907077E+3	0.000000E+0	9.262000E+0
2.633432E-2	3.907000E+3	0.000000E+0	9.441000E+0
2.631718E-2	3.907077E+3	0.000000E+0	9.621000E+0
2.630926E-2	3.907230E+3	0.000000E+0	9.800000E+0
2.629698E-2	3.906997E+3	0.000000E+0	9.980000E+0
2.628409E-2	3.906193E+3	0.000000E+0	1.016000E+1
2.627613E-2	3.906517E+3	0.000000E+0	1.034100E+1
2.625976E-2	3.907630E+3	0.000000E+0	1.052300E+1
2.625286E-2	3.908350E+3	0.000000E+0	1.070500E+1
2.623471E-2	3.908820E+3	0.000000E+0	1.088800E+1
2.623069E-2	3.909380E+3	0.000000E+0	1.106900E+1
2.621131E-2	3.909780E+3	0.000000E+0	1.125300E+1
2.620540E-2	3.909860E+3	0.000000E+0	1.143400E+1
2.618860E-2	3.910250E+3	0.000000E+0	1.161700E+1
2.618066E-2	3.911130E+3	0.000000E+0	1.179600E+1
2.616772E-2	3.911920E+3	0.000000E+0	1.197500E+1
2.615514E-2	3.912240E+3	0.000000E+0	1.215900E+1
2.614711E-2	3.912400E+3	0.000000E+0	1.234000E+1
2.612993E-2	3.912640E+3	0.000000E+0	1.252200E+1
2.612392E-2	3.912240E+3	0.000000E+0	1.270100E+1
2.610433E-2	3.911840E+3	0.000000E+0	1.288300E+1
2.610098E-2	3.911447E+3	0.000000E+0	1.306100E+1
2.608124E-2	3.911210E+3	0.000000E+0	1.324400E+1
2.607470E-2	3.911290E+3	0.000000E+0	1.342400E+1
2.606073E-2	3.911050E+3	0.000000E+0	1.360600E+1
2.604979E-2	3.910970E+3	0.000000E+0	1.378700E+1
2.603762E-2	3.910570E+3	0.000000E+0	1.396700E+1
2.602427E-2	3.910730E+3	0.000000E+0	1.415000E+1
2.601570E-2	3.910650E+3	0.000000E+0	1.433000E+1
2.599816E-2	3.910170E+3	0.000000E+0	1.451200E+1
2.599425E-2	3.910170E+3	0.000000E+0	1.469300E+1
2.597401E-2	3.910730E+3	0.000000E+0	1.487300E+1
2.596914E-2	3.911683E+3	0.000000E+0	1.505400E+1
2.595019E-2	3.912400E+3	0.000000E+0	1.523500E+1
2.594394E-2	3.912480E+3	0.000000E+0	1.541500E+1
2.592961E-2	3.912480E+3	0.000000E+0	1.559500E+1
2.591826E-2	3.912640E+3	0.000000E+0	1.577700E+1
2.590804E-2	3.912720E+3	0.000000E+0	1.595800E+1
2.589264E-2	3.912720E+3	0.000000E+0	1.614000E+1
2.588515E-2	3.912240E+3	0.000000E+0	1.632000E+1
2.586673E-2	3.911607E+3	0.000000E+0	1.649700E+1
2.586314E-2	3.911920E+3	0.000000E+0	1.667800E+1
2.584397E-2	3.912720E+3	0.000000E+0	1.685800E+1
2.583710E-2	3.913910E+3	0.000000E+0	1.703700E+1
2.581978E-2	3.915577E+3	0.000000E+0	1.721800E+1
2.581067E-2	3.916610E+3	0.000000E+0	1.739900E+1
2.579730E-2	3.916053E+3	0.000000E+0	1.758200E+1
2.578406E-2	3.915340E+3	0.000000E+0	1.776300E+1
2.577567E-2	3.915100E+3	0.000000E+0	1.794100E+1
2.575799E-2	3.915100E+3	0.000000E+0	1.812100E+1
2.575282E-2	3.914940E+3	0.000000E+0	1.830100E+1
2.573320E-2	3.914940E+3	0.000000E+0	1.848000E+1
2.572855E-2	3.915580E+3	0.000000E+0	1.866000E+1
2.570812E-2	3.916530E+3	0.000000E+0	1.883800E+1
2.570148E-2	3.917563E+3	0.000000E+0	1.901900E+1
2.568716E-2	3.918280E+3	0.000000E+0	1.920000E+1
2.567571E-2	3.918680E+3	0.000000E+0	1.938200E+1
2.566564E-2	3.918440E+3	0.000000E+0	1.956200E+1
2.564989E-2	3.918520E+3	0.000000E+0	1.974400E+1
2.564255E-2	3.918280E+3	0.000000E+0	1.992500E+1
2.562329E-2	3.917327E+3	0.000000E+0	2.010700E+1
2.561959E-2	3.916450E+3	0.000000E+0	2.028800E+1
2.559946E-2	3.916130E+3	0.000000E+0	2.047400E+1
2.559319E-2	3.916690E+3	0.000000E+0	2.065700E+1
2.557361E-2	3.916850E+3	0.000000E+0	2.083900E+1
2.556651E-2	3.917250E+3	0.000000E+0	2.102600E+1
2.555033E-2	3.917490E+3	0.000000E+0	2.120800E+1
2.553864E-2	3.917170E+3	0.000000E+0	2.139000E+1
2.552524E-2	3.917010E+3	0.000000E+0	2.157300E+1
2.551190E-2	3.917567E+3	0.000000E+0	2.175200E+1
2.550443E-2	3.918680E+3	0.000000E+0	2.193400E+1
2.548570E-2	3.919153E+3	0.000000E+0	2.211800E+1
2.547894E-2	3.919390E+3	0.000000E+0	2.229900E+1
2.545891E-2	3.919390E+3	0.000000E+0	2.248200E+1
2.545459E-2	3.919390E+3	0.000000E+0	2.266700E+1
2.543569E-2	3.919153E+3	0.000000E+0	2.284800E+1
2.542842E-2	3.918920E+3	0.000000E+0	2.302900E+1
2.541305E-2	3.919390E+3	0.000000E+0	2.321000E+1
2.540158E-2	3.919630E+3	0.000000E+0	2.339600E+1
2.538849E-2	3.919390E+3	0.000000E+0	2.358000E+1
2.537423E-2	3.918997E+3	0.000000E+0	2.375900E+1
2.536735E-2	3.918440E+3	0.000000E+0	2.394300E+1
2.534802E-2	3.918040E+3	0.000000E+0	2.412500E+1
2.534021E-2	3.917800E+3	0.000000E+0	2.430700E+1
2.532017E-2	3.918520E+3	0.000000E+0	2.449000E+1
2.531645E-2	3.919470E+3	0.000000E+0	2.467200E+1
2.529583E-2	3.920583E+3	0.000000E+0	2.485200E+1
2.528874E-2	3.921220E+3	0.000000E+0	2.503300E+1
2.527157E-2	3.921220E+3	0.000000E+0	2.521300E+1
2.526187E-2	3.921060E+3	0.000000E+0	2.539700E+1
2.524742E-2	3.921060E+3	0.000000E+0	2.558000E+1
2.523438E-2	3.920980E+3	0.000000E+0	2.576300E+1
2.522391E-2	3.920580E+3	0.000000E+0	2.594600E+1
2.520719E-2	3.920900E+3	0.000000E+0	2.612600E+1
2.519995E-2	3.921060E+3	0.000000E+0	2.630800E+1
2.518055E-2	3.921060E+3	0.000000E+0	2.648900E+1
2.517618E-2	3.921300E+3	0.000000E+0	2.667000E+1
2.515661E-2	3.922017E+3	0.000000E+0	2.685100E+1
2.514852E-2	3.921940E+3	0.000000E+0	2.703600E+1
2.512950E-2	3.921380E+3	0.000000E+0	2.721900E+1
2.512074E-2	3.921060E+3	0.000000E+0	2.740100E+1
2.510747E-2	3.920503E+3	0.000000E+0	2.758300E+1
2.509364E-2	3.919870E+3	0.000000E+0	2.776300E+1
2.508566E-2	3.919310E+3	0.000000E+0	2.794600E+1
2.506668E-2	3.919310E+3	0.000000E+0	2.813200E+1
2.505904E-2	3.919630E+3	0.000000E+0	2.831300E+1
2.503833E-2	3.919870E+3	0.000000E+0	2.849500E+1
2.503428E-2	3.919870E+3	0.000000E+0	2.867600E+1
2.501360E-2	3.919870E+3	0.000000E+0	2.885700E+1
2.500705E-2	3.920427E+3	0.000000E+0	2.903800E+1
2.499136E-2	3.920660E+3	0.000000E+0	2.921900E+1
2.497957E-2	3.921300E+3	0.000000E+0	2.940100E+1
2.496509E-2	3.922573E+3	0.000000E+0	2.958200E+1
2.495095E-2	3.923370E+3	0.000000E+0	2.976100E+1
2.494130E-2	3.923210E+3	0.000000E+0	2.994100E+1
2.492326E-2	3.923050E+3	0.000000E+0	3.012300E+1
2.491722E-2	3.923290E+3	0.000000E+0	3.030800E+1
2.489650E-2	3.923527E+3	0.000000E+0	3.049200E+1
2.489201E-2	3.923210E+3	0.000000E+0	3.067500E+1
2.486976E-2	3.923210E+3	0.000000E+0	3.086000E+1
2.486376E-2	3.923050E+3	0.000000E+0	3.104200E+1
2.484553E-2	3.922890E+3	0.000000E+0	3.122400E+1
2.483576E-2	3.922970E+3	0.000000E+0	3.140500E+1
2.482094E-2	3.922650E+3	0.000000E+0	3.158500E+1
2.480833E-2	3.921937E+3	0.000000E+0	3.176400E+1
2.479844E-2	3.921220E+3	0.000000E+0	3.194600E+1
2.478005E-2	3.920980E+3	0.000000E+0	3.212800E+1
2.477220E-2	3.921300E+3	0.000000E+0	3.231100E+1
2.475241E-2	3.921540E+3	0.000000E+0	3.249400E+1
2.474776E-2	3.921300E+3	0.000000E+0	3.267600E+1
2.472776E-2	3.921380E+3	0.000000E+0	3.285800E+1
2.472001E-2	3.922653E+3	0.000000E+0	3.304000E+1
2.470121E-2	3.924080E+3	0.000000E+0	3.322100E+1
2.469192E-2	3.925037E+3	0.000000E+0	3.340200E+1
2.467760E-2	3.925750E+3	0.000000E+0	3.358400E+1
2.466370E-2	3.925750E+3	0.000000E+0	3.376400E+1
2.465379E-2	3.925190E+3	0.000000E+0	3.394700E+1
2.463522E-2	3.924880E+3	0.000000E+0	3.412900E+1
2.462869E-2	3.924800E+3	0.000000E+0	3.430900E+1
2.460823E-2	3.924880E+3	0.000000E+0	3.449000E+1
2.460323E-2	3.924957E+3	0.000000E+0	3.466800E+1
2.458237E-2	3.925750E+3	0.000000E+0	3.484900E+1
2.457436E-2	3.926390E+3	0.000000E+0	3.503500E+1
2.455688E-2	3.926627E+3	0.000000E+0	3.521600E+1
2.454640E-2	3.926627E+3	0.000000E+0	3.539200E+1
2.453395E-2	3.927020E+3	0.000000E+0	3.557300E+1
2.451810E-2	3.927740E+3	0.000000E+0	3.575100E+1
2.450955E-2	3.928133E+3	0.000000E+0	3.593400E+1
2.449016E-2	3.927820E+3	0.000000E+0	3.611400E+1
2.448348E-2	3.927740E+3	0.000000E+0	3.629600E+1
2.446242E-2	3.927660E+3	0.000000E+0	3.648000E+1
2.445749E-2	3.927260E+3	0.000000E+0	3.666100E+1
2.443675E-2	3.927260E+3	0.000000E+0	3.684100E+1
2.442920E-2	3.927500E+3	0.000000E+0	3.702000E+1
2.441326E-2	3.927740E+3	0.000000E+0	3.720200E+1
2.439968E-2	3.928293E+3	0.000000E+0	3.738600E+1
2.438769E-2	3.928930E+3	0.000000E+0	3.756700E+1
2.437192E-2	3.929170E+3	0.000000E+0	3.775000E+1
2.436422E-2	3.929567E+3	0.000000E+0	3.793000E+1
2.434339E-2	3.930360E+3	0.000000E+0	3.811300E+1
2.433800E-2	3.931233E+3	0.000000E+0	3.829300E+1
2.431580E-2	3.931550E+3	0.000000E+0	3.847600E+1
2.431092E-2	3.931233E+3	0.000000E+0	3.865600E+1
2.428983E-2	3.931080E+3	0.000000E+0	3.883800E+1
2.428154E-2	3.931080E+3	0.000000E+0	3.902000E+1
2.426619E-2	3.931080E+3	0.000000E+0	3.920100E+1
2.425285E-2	3.931080E+3	0.000000E+0	3.938200E+1
2.424170E-2	3.931080E+3	0.000000E+0	3.956200E+1
2.422390E-2	3.931470E+3	0.000000E+0	3.974100E+1
2.421909E-2	3.932030E+3	0.000000E+0	3.992300E+1
2.419701E-2	3.932740E+3	0.000000E+0	4.010300E+1
2.419103E-2	3.932350E+3	0.000000E+0	4.028500E+1
2.416828E-2	3.932270E+3	0.000000E+0	4.046700E+1
2.416180E-2	3.932270E+3	0.000000E+0	4.065200E+1
2.414262E-2	3.932663E+3	0.000000E+0	4.083300E+1
2.413330E-2	3.932663E+3	0.000000E+0	4.101800E+1
2.411593E-2	3.932270E+3	0.000000E+0	4.120100E+1
2.410386E-2	3.932270E+3	0.000000E+0	4.138200E+1
2.409302E-2	3.932270E+3	0.000000E+0	4.156200E+1
2.407523E-2	3.932270E+3	0.000000E+0	4.174300E+1
2.406698E-2	3.932507E+3	0.000000E+0	4.192700E+1
2.404681E-2	3.932900E+3	0.000000E+0	4.210800E+1
2.403976E-2	3.932820E+3	0.000000E+0	4.229200E+1
2.401781E-2	3.932663E+3	0.000000E+0	4.247900E+1
2.401300E-2	3.932820E+3	0.000000E+0	4.265900E+1
2.399336E-2	3.933460E+3	0.000000E+0	4.284000E+1
2.398405E-2	3.934490E+3	0.000000E+0	4.302200E+1
2.396791E-2	3.935290E+3	0.000000E+0	4.320600E+1
2.395533E-2	3.935370E+3	0.000000E+0	4.338800E+1
2.394553E-2	3.935370E+3	0.000000E+0	4.356900E+1
2.392660E-2	3.935130E+3	0.000000E+0	4.375100E+1
2.391705E-2	3.934490E+3	0.000000E+0	4.393000E+1
2.389690E-2	3.934173E+3	0.000000E+0	4.411100E+1
2.388982E-2	3.933700E+3	0.000000E+0	4.429500E+1
2.386813E-2	3.933380E+3	0.000000E+0	4.447800E+1
