X channel: Keithley, channel #5; mode:  DCV; scale:  0.10; X converted, conversion factor:1.000000E+0
Y channel: Lock-in, mkV
II channel: B7-78, Ohm; scale:  10000.000000
X channel	Y channel	II channel	timestamp, sec
2.674418E-2	4.040430E+3	0.000000E+0	0.000000E+0
2.674436E-2	4.041143E+3	0.000000E+0	1.850000E-1
2.674492E-2	4.042657E+3	0.000000E+0	3.680000E-1
2.674459E-2	4.043930E+3	0.000000E+0	5.480000E-1
2.674441E-2	4.044010E+3	0.000000E+0	7.300000E-1
2.674447E-2	4.044167E+3	0.000000E+0	9.110000E-1
2.674440E-2	4.045437E+3	0.000000E+0	1.094000E+0
2.674491E-2	4.045830E+3	0.000000E+0	1.274000E+0
2.673911E-2	4.046070E+3	0.000000E+0	1.455000E+0
2.672997E-2	4.046230E+3	0.000000E+0	1.640000E+0
2.672604E-2	4.046630E+3	0.000000E+0	1.821000E+0
2.670785E-2	4.047583E+3	0.000000E+0	2.003000E+0
2.670421E-2	4.047900E+3	0.000000E+0	2.190000E+0
2.668581E-2	4.047423E+3	0.000000E+0	2.370000E+0
2.668120E-2	4.046470E+3	0.000000E+0	2.551000E+0
2.666456E-2	4.046070E+3	0.000000E+0	2.737000E+0
2.665691E-2	4.046230E+3	0.000000E+0	2.918000E+0
2.664537E-2	4.046630E+3	0.000000E+0	3.100000E+0
2.663332E-2	4.046310E+3	0.000000E+0	3.285000E+0
2.662302E-2	4.045830E+3	0.000000E+0	3.467000E+0
2.660928E-2	4.045440E+3	0.000000E+0	3.648000E+0
2.660503E-2	4.044960E+3	0.000000E+0	3.828000E+0
2.658623E-2	4.044640E+3	0.000000E+0	4.011000E+0
2.655917E-2	4.045520E+3	0.000000E+0	4.451000E+0
2.655254E-2	4.045360E+3	0.000000E+0	4.631000E+0
2.653473E-2	4.045360E+3	0.000000E+0	4.814000E+0
2.652991E-2	4.045750E+3	0.000000E+0	4.995000E+0
2.651139E-2	4.045597E+3	0.000000E+0	5.175000E+0
2.650730E-2	4.045673E+3	0.000000E+0	5.356000E+0
2.648888E-2	4.045200E+3	0.000000E+0	5.536000E+0
2.648239E-2	4.045200E+3	0.000000E+0	5.718000E+0
2.646861E-2	4.045597E+3	0.000000E+0	5.901000E+0
2.645819E-2	4.045910E+3	0.000000E+0	6.083000E+0
2.644745E-2	4.045750E+3	0.000000E+0	6.264000E+0
2.643395E-2	4.045750E+3	0.000000E+0	6.447000E+0
2.642779E-2	4.046150E+3	0.000000E+0	6.629000E+0
2.640987E-2	4.046230E+3	0.000000E+0	6.811000E+0
2.640459E-2	4.045910E+3	0.000000E+0	6.994000E+0
2.638474E-2	4.045440E+3	0.000000E+0	7.175000E+0
2.638081E-2	4.045360E+3	0.000000E+0	7.354000E+0
2.636783E-2	4.045990E+3	0.000000E+0	7.534000E+0
2.635645E-2	4.046867E+3	0.000000E+0	7.718000E+0
2.634193E-2	4.047820E+3	0.000000E+0	7.899000E+0
2.633139E-2	4.048220E+3	0.000000E+0	8.081000E+0
2.631967E-2	4.049013E+3	0.000000E+0	8.266000E+0
2.630603E-2	4.049890E+3	0.000000E+0	8.451000E+0
2.629815E-2	4.049330E+3	0.000000E+0	8.633000E+0
2.628093E-2	4.048697E+3	0.000000E+0	8.817000E+0
2.627573E-2	4.048140E+3	0.000000E+0	9.000000E+0
2.625684E-2	4.047580E+3	0.000000E+0	9.180000E+0
2.625264E-2	4.048140E+3	0.000000E+0	9.363000E+0
2.623408E-2	4.049093E+3	0.000000E+0	9.543000E+0
2.622764E-2	4.050363E+3	0.000000E+0	9.721000E+0
2.621370E-2	4.051240E+3	0.000000E+0	9.902000E+0
2.620232E-2	4.050760E+3	0.000000E+0	1.007600E+1
2.619553E-2	4.050127E+3	0.000000E+0	1.025600E+1
2.617818E-2	4.050127E+3	0.000000E+0	1.043600E+1
2.617128E-2	4.050280E+3	0.000000E+0	1.061700E+1
2.615216E-2	4.049970E+3	0.000000E+0	1.079800E+1
2.614851E-2	4.049650E+3	0.000000E+0	1.097600E+1
2.612857E-2	4.050363E+3	0.000000E+0	1.115400E+1
2.612353E-2	4.050840E+3	0.000000E+0	1.133500E+1
2.610836E-2	4.050600E+3	0.000000E+0	1.151400E+1
2.609740E-2	4.049810E+3	0.000000E+0	1.169500E+1
2.608587E-2	4.049570E+3	0.000000E+0	1.187400E+1
2.607217E-2	4.049810E+3	0.000000E+0	1.205600E+1
2.606482E-2	4.050363E+3	0.000000E+0	1.223700E+1
2.604721E-2	4.050520E+3	0.000000E+0	1.241900E+1
2.604150E-2	4.050680E+3	0.000000E+0	1.260300E+1
2.602203E-2	4.050760E+3	0.000000E+0	1.278600E+1
2.601751E-2	4.050363E+3	0.000000E+0	1.296900E+1
2.599873E-2	4.049170E+3	0.000000E+0	1.315300E+1
2.599255E-2	4.048697E+3	0.000000E+0	1.333300E+1
2.597677E-2	4.049410E+3	0.000000E+0	1.351400E+1
2.596652E-2	4.049970E+3	0.000000E+0	1.369600E+1
2.595688E-2	4.050207E+3	0.000000E+0	1.388000E+1
2.594107E-2	4.051240E+3	0.000000E+0	1.406300E+1
2.593169E-2	4.051950E+3	0.000000E+0	1.424400E+1
2.591490E-2	4.051873E+3	0.000000E+0	1.442800E+1
2.590910E-2	4.051640E+3	0.000000E+0	1.460900E+1
2.588957E-2	4.051480E+3	0.000000E+0	1.478700E+1
2.588516E-2	4.051640E+3	0.000000E+0	1.496800E+1
2.586613E-2	4.052430E+3	0.000000E+0	1.514800E+1
2.585974E-2	4.052910E+3	0.000000E+0	1.533000E+1
2.584490E-2	4.052273E+3	0.000000E+0	1.550900E+1
2.583353E-2	4.051160E+3	0.000000E+0	1.568900E+1
2.582301E-2	4.050760E+3	0.000000E+0	1.586800E+1
2.580823E-2	4.050920E+3	0.000000E+0	1.604800E+1
2.580078E-2	4.051160E+3	0.000000E+0	1.622500E+1
2.578197E-2	4.051717E+3	0.000000E+0	1.640800E+1
2.577809E-2	4.052030E+3	0.000000E+0	1.658800E+1
2.575767E-2	4.052510E+3	0.000000E+0	1.676800E+1
2.575194E-2	4.052830E+3	0.000000E+0	1.695200E+1
2.573312E-2	4.052270E+3	0.000000E+0	1.713500E+1
2.572544E-2	4.051797E+3	0.000000E+0	1.731800E+1
2.571409E-2	4.052510E+3	0.000000E+0	1.749800E+1
2.569957E-2	4.052990E+3	0.000000E+0	1.767800E+1
2.568920E-2	4.052750E+3	0.000000E+0	1.786100E+1
2.567321E-2	4.051877E+3	0.000000E+0	1.804100E+1
2.566638E-2	4.051320E+3	0.000000E+0	1.822200E+1
2.564691E-2	4.051000E+3	0.000000E+0	1.840300E+1
2.564265E-2	4.050760E+3	0.000000E+0	1.858400E+1
2.562167E-2	4.050840E+3	0.000000E+0	1.876700E+1
2.561635E-2	4.051160E+3	0.000000E+0	1.894700E+1
2.559877E-2	4.050760E+3	0.000000E+0	1.912900E+1
2.558961E-2	4.050760E+3	0.000000E+0	1.931000E+1
2.557513E-2	4.050760E+3	0.000000E+0	1.948900E+1
2.556296E-2	4.050760E+3	0.000000E+0	1.966900E+1
2.555399E-2	4.051637E+3	0.000000E+0	1.984900E+1
2.553701E-2	4.052830E+3	0.000000E+0	2.003100E+1
2.553089E-2	4.053383E+3	0.000000E+0	2.020900E+1
2.551075E-2	4.053860E+3	0.000000E+0	2.039200E+1
2.550629E-2	4.053780E+3	0.000000E+0	2.057500E+1
2.548592E-2	4.053303E+3	0.000000E+0	2.075500E+1
2.547982E-2	4.053460E+3	0.000000E+0	2.094100E+1
2.546326E-2	4.053940E+3	0.000000E+0	2.112000E+1
2.545319E-2	4.054340E+3	0.000000E+0	2.130100E+1
2.544098E-2	4.054100E+3	0.000000E+0	2.148300E+1
2.542610E-2	4.053463E+3	0.000000E+0	2.166400E+1
2.541773E-2	4.052910E+3	0.000000E+0	2.184400E+1
2.539948E-2	4.052910E+3	0.000000E+0	2.202300E+1
2.539393E-2	4.052430E+3	0.000000E+0	2.220300E+1
2.537342E-2	4.051950E+3	0.000000E+0	2.238300E+1
2.536813E-2	4.052670E+3	0.000000E+0	2.256500E+1
2.534933E-2	4.052910E+3	0.000000E+0	2.274600E+1
2.534099E-2	4.052190E+3	0.000000E+0	2.292900E+1
2.532541E-2	4.052030E+3	0.000000E+0	2.311300E+1
2.531446E-2	4.052430E+3	0.000000E+0	2.329400E+1
2.530279E-2	4.052110E+3	0.000000E+0	2.347500E+1
2.528688E-2	4.051797E+3	0.000000E+0	2.365600E+1
2.527976E-2	4.051720E+3	0.000000E+0	2.383800E+1
2.526042E-2	4.051720E+3	0.000000E+0	2.401500E+1
2.525467E-2	4.051720E+3	0.000000E+0	2.420300E+1
2.522972E-2	4.051240E+3	0.000000E+0	2.448700E+1
2.522080E-2	4.051797E+3	0.000000E+0	2.466400E+1
2.520413E-2	4.052430E+3	0.000000E+0	2.482800E+1
2.520053E-2	4.052350E+3	0.000000E+0	2.499200E+1
2.517943E-2	4.051797E+3	0.000000E+0	2.516700E+1
2.517296E-2	4.051797E+3	0.000000E+0	2.534700E+1
2.515583E-2	4.052350E+3	0.000000E+0	2.552900E+1
2.514529E-2	4.052750E+3	0.000000E+0	2.570900E+1
2.513552E-2	4.053700E+3	0.000000E+0	2.589000E+1
2.511896E-2	4.054020E+3	0.000000E+0	2.607000E+1
2.510750E-2	4.053940E+3	0.000000E+0	2.625300E+1
2.509081E-2	4.053860E+3	0.000000E+0	2.643500E+1
2.508482E-2	4.054020E+3	0.000000E+0	2.661500E+1
2.506341E-2	4.053543E+3	0.000000E+0	2.679600E+1
2.505876E-2	4.052590E+3	0.000000E+0	2.698100E+1
2.503777E-2	4.052430E+3	0.000000E+0	2.715900E+1
