X channel: Keithley, channel #5; mode:  DCV; scale:  0.10; X converted, conversion factor:1.000000E+0
Y channel: Lock-in, mkV
II channel: B7-78, Ohm; scale:  10000.000000
X channel	Y channel	II channel	timestamp, sec
2.675761E-2	3.708853E+3	0.000000E+0	0.000000E+0
2.675741E-2	3.712033E+3	0.000000E+0	1.770000E-1
2.675792E-2	3.715213E+3	0.000000E+0	3.590000E-1
2.675729E-2	3.717993E+3	0.000000E+0	5.400000E-1
2.675731E-2	3.720777E+3	0.000000E+0	7.200000E-1
2.675785E-2	3.723637E+3	0.000000E+0	9.030000E-1
2.675777E-2	3.726257E+3	0.000000E+0	1.085000E+0
2.675750E-2	3.728247E+3	0.000000E+0	1.265000E+0
2.675722E-2	3.729677E+3	0.000000E+0	1.446000E+0
2.675748E-2	3.730390E+3	0.000000E+0	1.625000E+0
2.675720E-2	3.731823E+3	0.000000E+0	1.809000E+0
2.675692E-2	3.733650E+3	0.000000E+0	1.995000E+0
2.674376E-2	3.735080E+3	0.000000E+0	2.180000E+0
2.674160E-2	3.736113E+3	0.000000E+0	2.360000E+0
2.672453E-2	3.736990E+3	0.000000E+0	2.539000E+0
2.671857E-2	3.737543E+3	0.000000E+0	2.719000E+0
2.670650E-2	3.738340E+3	0.000000E+0	2.898000E+0
2.669463E-2	3.739690E+3	0.000000E+0	3.078000E+0
2.668568E-2	3.742153E+3	0.000000E+0	3.258000E+0
2.667078E-2	3.744777E+3	0.000000E+0	3.441000E+0
2.666725E-2	3.746287E+3	0.000000E+0	3.621000E+0
2.664822E-2	3.747717E+3	0.000000E+0	3.802000E+0
2.664380E-2	3.749147E+3	0.000000E+0	3.984000E+0
2.662472E-2	3.750737E+3	0.000000E+0	4.165000E+0
2.661968E-2	3.752087E+3	0.000000E+0	4.350000E+0
2.660397E-2	3.753280E+3	0.000000E+0	4.532000E+0
2.659519E-2	3.753920E+3	0.000000E+0	4.710000E+0
2.658370E-2	3.753840E+3	0.000000E+0	4.890000E+0
2.657076E-2	3.754710E+3	0.000000E+0	5.072000E+0
2.656308E-2	3.756777E+3	0.000000E+0	5.253000E+0
2.654679E-2	3.758683E+3	0.000000E+0	5.432000E+0
2.654124E-2	3.759957E+3	0.000000E+0	5.616000E+0
2.652307E-2	3.760990E+3	0.000000E+0	5.799000E+0
2.651931E-2	3.761940E+3	0.000000E+0	5.979000E+0
2.650050E-2	3.762500E+3	0.000000E+0	6.159000E+0
2.649429E-2	3.763293E+3	0.000000E+0	6.346000E+0
2.647979E-2	3.764643E+3	0.000000E+0	6.527000E+0
2.647004E-2	3.766153E+3	0.000000E+0	6.708000E+0
